material,x,y,z,photons,electrons,SL,E
scintillator,4,9,24,True,True,True,True
scintillator,4,9,25,True,True,True,True
scintillator,4,9,26,True,True,True,True
scintillator,4,9,27,True,True,True,True
scintillator,4,9,28,True,True,True,True
scintillator,4,9,29,True,True,True,True
scintillator,4,9,30,True,True,True,True
scintillator,4,9,31,True,True,True,True
scintillator,4,9,32,True,True,True,True
scintillator,4,9,33,True,True,True,True
scintillator,4,9,34,True,True,True,True
scintillator,4,9,35,True,True,True,True
scintillator,4,9,36,True,True,True,True
scintillator,4,9,37,True,True,True,True
scintillator,4,9,38,True,True,True,True
scintillator,4,9,39,True,True,True,True
scintillator,4,9,40,True,True,True,True
scintillator,4,9,41,True,True,True,True
scintillator,4,9,42,True,True,True,True
scintillator,4,9,43,True,True,True,True
scintillator,4,9,44,True,True,True,True
scintillator,4,9,45,True,True,True,True
scintillator,4,9,46,True,True,True,True
scintillator,4,9,47,True,True,True,True
scintillator,4,9,48,True,True,True,True
scintillator,4,9,49,True,True,True,True
scintillator,4,9,50,True,True,True,True
scintillator,4,9,51,True,True,True,True
scintillator,4,9,52,True,True,True,True
scintillator,4,9,53,True,True,True,True
scintillator,4,9,54,True,True,True,True
scintillator,4,9,55,True,True,True,True
scintillator,4,9,56,True,True,True,True
scintillator,4,9,57,True,True,True,True
scintillator,4,9,58,True,True,True,True
scintillator,4,9,59,True,True,True,True
scintillator,4,9,60,True,True,True,True
scintillator,4,9,61,True,True,True,True
scintillator,4,9,62,True,True,True,True
scintillator,4,9,63,True,True,True,True
scintillator,4,9,64,True,True,True,True
scintillator,4,9,65,True,True,True,True
scintillator,4,9,66,True,True,True,True
scintillator,4,10,0,True,True,True,True
scintillator,4,10,1,True,True,True,True
scintillator,4,10,2,True,True,True,True
scintillator,4,10,3,True,True,True,True
scintillator,4,10,4,True,True,True,True
scintillator,4,10,5,True,True,True,True
scintillator,4,10,6,True,True,True,True
scintillator,4,10,7,True,True,True,True
scintillator,4,10,8,True,True,True,True
scintillator,4,10,9,True,True,True,True
scintillator,4,10,10,True,True,True,True
scintillator,4,10,11,True,True,True,True
scintillator,4,10,12,True,True,True,True
scintillator,4,10,13,True,True,True,True
scintillator,4,10,14,True,True,True,True
scintillator,4,10,15,True,True,True,True
scintillator,4,10,16,True,True,True,True
scintillator,4,10,17,True,True,True,True
scintillator,4,10,18,True,True,True,True
scintillator,4,10,19,True,True,True,True
scintillator,4,10,20,True,True,True,True
scintillator,4,10,21,True,True,True,True
scintillator,4,10,22,True,True,True,True
scintillator,4,10,23,True,True,True,True
scintillator,4,10,24,True,True,True,True
scintillator,4,10,25,True,True,True,True
scintillator,4,10,26,True,True,True,True
scintillator,4,10,27,True,True,True,True
scintillator,4,10,28,True,True,True,True
scintillator,4,10,29,True,True,True,True
scintillator,4,10,30,True,True,True,True
scintillator,4,10,31,True,True,True,True
scintillator,4,10,32,True,True,True,True
scintillator,4,10,33,True,True,True,True
scintillator,4,10,34,True,True,True,True
scintillator,4,10,35,True,True,True,True
scintillator,4,10,36,True,True,True,True
scintillator,4,10,37,True,True,True,True
scintillator,4,10,38,True,True,True,True
scintillator,4,10,39,True,True,True,True
scintillator,4,10,40,True,True,True,True
scintillator,4,10,41,True,True,True,True
scintillator,4,10,42,True,True,True,True
scintillator,4,10,43,True,True,True,True
scintillator,4,10,44,True,True,True,True
scintillator,4,10,45,True,True,True,True
scintillator,4,10,46,True,True,True,True
scintillator,4,10,47,True,True,True,True
scintillator,4,10,48,True,True,True,True
scintillator,4,10,49,True,True,True,True
scintillator,4,10,50,True,True,True,True
scintillator,4,10,51,True,True,True,True
scintillator,4,10,52,True,True,True,True
scintillator,4,10,53,True,True,True,True
scintillator,4,10,54,True,True,True,True
scintillator,4,10,55,True,True,True,True
scintillator,4,10,56,True,True,True,True
scintillator,4,10,57,True,True,True,True
scintillator,4,10,58,True,True,True,True
scintillator,4,10,59,True,True,True,True
scintillator,4,10,60,True,True,True,True
scintillator,4,10,61,True,True,True,True
scintillator,4,10,62,True,True,True,True
scintillator,4,10,63,True,True,True,True
scintillator,4,10,64,True,True,True,True
scintillator,4,10,65,True,True,True,True
scintillator,4,10,66,True,True,True,True
scintillator,4,11,0,True,True,True,True
scintillator,4,11,1,True,True,True,True
scintillator,4,11,2,True,True,True,True
scintillator,4,11,3,True,True,True,True
scintillator,4,11,4,True,True,True,True
scintillator,4,11,5,True,True,True,True
scintillator,4,11,6,True,True,True,True
scintillator,4,11,7,True,True,True,True
scintillator,4,11,8,True,True,True,True
scintillator,4,11,9,True,True,True,True
scintillator,4,11,10,True,True,True,True
scintillator,4,11,11,True,True,True,True
scintillator,4,11,12,True,True,True,True
scintillator,4,11,13,True,True,True,True
scintillator,4,11,14,True,True,True,True
scintillator,4,11,15,True,True,True,True
scintillator,4,11,16,True,True,True,True
scintillator,4,11,17,True,True,True,True
scintillator,4,11,18,True,True,True,True
scintillator,4,11,19,True,True,True,True
scintillator,4,11,20,True,True,True,True
scintillator,4,11,21,True,True,True,True
scintillator,4,11,22,True,True,True,True
scintillator,4,11,23,True,True,True,True
scintillator,4,11,24,True,True,True,True
scintillator,4,11,25,True,True,True,True
scintillator,4,11,26,True,True,True,True
scintillator,4,11,27,True,True,True,True
scintillator,4,11,28,True,True,True,True
scintillator,4,11,29,True,True,True,True
scintillator,4,11,30,True,True,True,True
scintillator,4,11,31,True,True,True,True
scintillator,4,11,32,True,True,True,True
scintillator,4,11,33,True,True,True,True
scintillator,4,11,34,True,True,True,True
scintillator,4,11,35,True,True,True,True
scintillator,4,11,36,True,True,True,True
scintillator,4,11,37,True,True,True,True
scintillator,4,11,38,True,True,True,True
scintillator,4,11,39,True,True,True,True
scintillator,4,11,40,True,True,True,True
scintillator,4,11,41,True,True,True,True
scintillator,4,11,42,True,True,True,True
scintillator,4,11,43,True,True,True,True
scintillator,4,11,44,True,True,True,True
scintillator,4,11,45,True,True,True,True
scintillator,4,11,46,True,True,True,True
scintillator,4,11,47,True,True,True,True
scintillator,4,11,48,True,True,True,True
scintillator,4,11,49,True,True,True,True
scintillator,4,11,50,True,True,True,True
scintillator,4,11,51,True,True,True,True
scintillator,4,11,52,True,True,True,True
scintillator,4,11,53,True,True,True,True
scintillator,4,11,54,True,True,True,True
scintillator,4,11,55,True,True,True,True
scintillator,4,11,56,True,True,True,True
scintillator,4,11,57,True,True,True,True
scintillator,4,11,58,True,True,True,True
scintillator,4,11,59,True,True,True,True
scintillator,4,11,60,True,True,True,True
scintillator,4,11,61,True,True,True,True
scintillator,4,11,62,True,True,True,True
scintillator,4,11,63,True,True,True,True
scintillator,4,11,64,True,True,True,True
scintillator,4,11,65,True,True,True,True
scintillator,4,11,66,True,True,True,True
scintillator,5,0,0,True,True,True,True
scintillator,5,0,1,True,True,True,True
scintillator,5,0,2,True,True,True,True
scintillator,5,0,3,True,True,True,True
scintillator,5,0,4,True,True,True,True
scintillator,5,0,5,True,True,True,True
scintillator,5,0,6,True,True,True,True
scintillator,5,0,7,True,True,True,True
scintillator,5,0,8,True,True,True,True
scintillator,5,0,9,True,True,True,True
scintillator,5,0,10,True,True,True,True
scintillator,5,0,11,True,True,True,True
scintillator,5,0,12,True,True,True,True
scintillator,5,0,13,True,True,True,True
scintillator,5,0,14,True,True,True,True
scintillator,5,0,15,True,True,True,True
scintillator,5,0,16,True,True,True,True
scintillator,5,0,17,True,True,True,True
scintillator,5,0,18,True,True,True,True
scintillator,5,0,19,True,True,True,True
scintillator,5,0,20,True,True,True,True
scintillator,5,0,21,True,True,True,True
scintillator,5,0,22,True,True,True,True
scintillator,5,0,23,True,True,True,True
scintillator,5,0,24,True,True,True,True
scintillator,5,0,25,True,True,True,True
scintillator,5,0,26,True,True,True,True
scintillator,5,0,27,True,True,True,True
scintillator,5,0,28,True,True,True,True
scintillator,5,0,29,True,True,True,True
scintillator,5,0,30,True,True,True,True
scintillator,5,0,31,True,True,True,True
scintillator,5,0,32,True,True,True,True
scintillator,5,0,33,True,True,True,True
scintillator,5,0,34,True,True,True,True
scintillator,5,0,35,True,True,True,True
scintillator,5,0,36,True,True,True,True
scintillator,5,0,37,True,True,True,True
scintillator,5,0,38,True,True,True,True
scintillator,5,0,39,True,True,True,True
scintillator,5,0,40,True,True,True,True
scintillator,5,0,41,True,True,True,True
scintillator,5,0,42,True,True,True,True
scintillator,5,0,43,True,True,True,True
scintillator,5,0,44,True,True,True,True
scintillator,5,0,45,True,True,True,True
scintillator,5,0,46,True,True,True,True
scintillator,5,0,47,True,True,True,True
scintillator,5,0,48,True,True,True,True
scintillator,5,0,49,True,True,True,True
scintillator,5,0,50,True,True,True,True
scintillator,5,0,51,True,True,True,True
scintillator,5,0,52,True,True,True,True
scintillator,5,0,53,True,True,True,True
scintillator,5,0,54,True,True,True,True
scintillator,5,0,55,True,True,True,True
scintillator,5,0,56,True,True,True,True
scintillator,5,0,57,True,True,True,True
scintillator,5,0,58,True,True,True,True
scintillator,5,0,59,True,True,True,True
scintillator,5,0,60,True,True,True,True
scintillator,5,0,61,True,True,True,True
scintillator,5,0,62,True,True,True,True
scintillator,5,0,63,True,True,True,True
scintillator,5,0,64,True,True,True,True
scintillator,5,0,65,True,True,True,True
scintillator,5,0,66,True,True,True,True
scintillator,5,1,0,True,True,True,True
scintillator,5,1,1,True,True,True,True
scintillator,5,1,2,True,True,True,True
scintillator,5,1,3,True,True,True,True
scintillator,5,1,4,True,True,True,True
scintillator,5,1,5,True,True,True,True
scintillator,5,1,6,True,True,True,True
scintillator,5,1,7,True,True,True,True
scintillator,5,1,8,True,True,True,True
scintillator,5,1,9,True,True,True,True
scintillator,5,1,10,True,True,True,True
scintillator,5,1,11,True,True,True,True
scintillator,5,1,12,True,True,True,True
scintillator,5,1,13,True,True,True,True
scintillator,5,1,14,True,True,True,True
scintillator,5,1,15,True,True,True,True
scintillator,5,1,16,True,True,True,True
scintillator,5,1,17,True,True,True,True
scintillator,5,1,18,True,True,True,True
scintillator,5,1,19,True,True,True,True
scintillator,5,1,20,True,True,True,True
scintillator,5,1,21,True,True,True,True
scintillator,5,1,22,True,True,True,True
scintillator,5,1,23,True,True,True,True
scintillator,5,1,24,True,True,True,True
scintillator,5,1,25,True,True,True,True
scintillator,5,1,26,True,True,True,True
scintillator,5,1,27,True,True,True,True
scintillator,5,1,28,True,True,True,True
scintillator,5,1,29,True,True,True,True
scintillator,5,1,30,True,True,True,True
scintillator,5,1,31,True,True,True,True
scintillator,5,1,32,True,True,True,True
scintillator,5,1,33,True,True,True,True
scintillator,5,1,34,True,True,True,True
scintillator,5,1,35,True,True,True,True
scintillator,5,1,36,True,True,True,True
scintillator,5,1,37,True,True,True,True
scintillator,5,1,38,True,True,True,True
scintillator,5,1,39,True,True,True,True
scintillator,5,1,40,True,True,True,True
scintillator,5,1,41,True,True,True,True
scintillator,5,1,42,True,True,True,True
scintillator,5,1,43,True,True,True,True
scintillator,5,1,44,True,True,True,True
scintillator,5,1,45,True,True,True,True
scintillator,5,1,46,True,True,True,True
scintillator,5,1,47,True,True,True,True
scintillator,5,1,48,True,True,True,True
scintillator,5,1,49,True,True,True,True
scintillator,5,1,50,True,True,True,True
scintillator,5,1,51,True,True,True,True
scintillator,5,1,52,True,True,True,True
scintillator,5,1,53,True,True,True,True
scintillator,5,1,54,True,True,True,True
scintillator,5,1,55,True,True,True,True
scintillator,5,1,56,True,True,True,True
scintillator,5,1,57,True,True,True,True
scintillator,5,1,58,True,True,True,True
scintillator,5,1,59,True,True,True,True
scintillator,5,1,60,True,True,True,True
scintillator,5,1,61,True,True,True,True
scintillator,5,1,62,True,True,True,True
scintillator,5,1,63,True,True,True,True
scintillator,5,1,64,True,True,True,True
scintillator,5,1,65,True,True,True,True
scintillator,5,1,66,True,True,True,True
scintillator,5,2,0,True,True,True,True
scintillator,5,2,1,True,True,True,True
scintillator,5,2,2,True,True,True,True
scintillator,5,2,3,True,True,True,True
scintillator,5,2,4,True,True,True,True
scintillator,5,2,5,True,True,True,True
scintillator,5,2,6,True,True,True,True
scintillator,5,2,7,True,True,True,True
scintillator,5,2,8,True,True,True,True
scintillator,5,2,9,True,True,True,True
scintillator,5,2,10,True,True,True,True
scintillator,5,2,11,True,True,True,True
scintillator,5,2,12,True,True,True,True
scintillator,5,2,13,True,True,True,True
scintillator,5,2,14,True,True,True,True
scintillator,5,2,15,True,True,True,True
scintillator,5,2,16,True,True,True,True
scintillator,5,2,17,True,True,True,True
scintillator,5,2,18,True,True,True,True
scintillator,5,2,19,True,True,True,True
scintillator,5,2,20,True,True,True,True
scintillator,5,2,21,True,True,True,True
scintillator,5,2,22,True,True,True,True
scintillator,5,2,23,True,True,True,True
scintillator,5,2,24,True,True,True,True
scintillator,5,2,25,True,True,True,True
scintillator,5,2,26,True,True,True,True
scintillator,5,2,27,True,True,True,True
scintillator,5,2,28,True,True,True,True
scintillator,5,2,29,True,True,True,True
scintillator,5,2,30,True,True,True,True
scintillator,5,2,31,True,True,True,True
scintillator,5,2,32,True,True,True,True
scintillator,5,2,33,True,True,True,True
scintillator,5,2,34,True,True,True,True
scintillator,5,2,35,True,True,True,True
scintillator,5,2,36,True,True,True,True
scintillator,5,2,37,True,True,True,True
scintillator,5,2,38,True,True,True,True
scintillator,5,2,39,True,True,True,True
scintillator,5,2,40,True,True,True,True
scintillator,5,2,41,True,True,True,True
scintillator,5,2,42,True,True,True,True
scintillator,5,2,43,True,True,True,True
scintillator,5,2,44,True,True,True,True
scintillator,5,2,45,True,True,True,True
scintillator,5,2,46,True,True,True,True
scintillator,5,2,47,True,True,True,True
scintillator,5,2,48,True,True,True,True
scintillator,5,2,49,True,True,True,True
scintillator,5,2,50,True,True,True,True
scintillator,5,2,51,True,True,True,True
scintillator,5,2,52,True,True,True,True
scintillator,5,2,53,True,True,True,True
scintillator,5,2,54,True,True,True,True
scintillator,5,2,55,True,True,True,True
scintillator,5,2,56,True,True,True,True
scintillator,5,2,57,True,True,True,True
scintillator,5,2,58,True,True,True,True
scintillator,5,2,59,True,True,True,True
scintillator,5,2,60,True,True,True,True
scintillator,5,2,61,True,True,True,True
scintillator,5,2,62,True,True,True,True
scintillator,5,2,63,True,True,True,True
scintillator,5,2,64,True,True,True,True
scintillator,5,2,65,True,True,True,True
scintillator,5,2,66,True,True,True,True
scintillator,5,3,0,True,True,True,True
scintillator,5,3,1,True,True,True,True
scintillator,5,3,2,True,True,True,True
scintillator,5,3,3,True,True,True,True
scintillator,5,3,4,True,True,True,True
scintillator,5,3,5,True,True,True,True
scintillator,5,3,6,True,True,True,True
scintillator,5,3,7,True,True,True,True
scintillator,5,3,8,True,True,True,True
scintillator,5,3,9,True,True,True,True
scintillator,5,3,10,True,True,True,True
